downloaded,city,checkin,hotel_name,rating,stars,price_HUF,dist_center_km,dist_other_km
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel New Flanders,3.4,3,23422,39,Brüsszeli Repülőtér (BRU): 39
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Orts,3.6,3,34039,0.5,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Panorama,NA,3,30606,13,Brüsszeli Repülőtér (BRU): 13
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Phenix,3.6,2.5,39038,4.1,Brüsszeli Repülőtér (BRU): 14
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Prestige,3.5,2,29667,1.5,Brüsszeli Repülőtér (BRU): 9.3
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Résidence Le Quinze,4,1,46222,0,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Retro,4.1,3,34039,1.3,Brüsszeli Repülőtér (BRU): 9.4
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Royal Astrid,NA,3.5,39038,25,Brüsszeli Repülőtér (BRU): 32
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Saint Nicolas,3.4,3,43096,0.3,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Serwir,3.9,4,31230,37,Brüsszeli Repülőtér (BRU): 37
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Sofitel Brussels Le Louise,4.6,5,70270,1.2,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Taormina Brussels Airport,3.4,3,43097,11,Brüsszeli Repülőtér (BRU): 2.6
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Ter Elst,4,3,29668,34,Brüsszeli Repülőtér (BRU): 29
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Thalys,3.3,2.5,24984,2.2,Brüsszeli Repülőtér (BRU): 13
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Villa Royale,3.5,3,40601,1.4,Brüsszeli Repülőtér (BRU): 9.4
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Hotel Windsor,NA,2,62149,0.6,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Housingbrussels,4.5,3,43723,2.6,Brüsszeli Repülőtér (BRU): 8.3
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Aalst Centrum,3.8,3,22208,24,Brüsszeli Repülőtér (BRU): 32
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Brussels Airport,3.5,3,18426,7.2,Brüsszeli Repülőtér (BRU): 3.5
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Brussels Expo-Atomium,3.6,3,33105,6.3,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Brussels Waterloo,3.8,3,22208,15,Brüsszeli Repülőtér (BRU): 21
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis budget Leuven Centrum,3.8,2,16865,26,Brüsszeli Repülőtér (BRU): 16
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Leuven Centrum,4,3,24048,24,Brüsszeli Repülőtér (BRU): 15
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Leuven Heverlee,4,3,19391,21,Brüsszeli Repülőtér (BRU): 13
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Sint Niklaas Centrum,4,3,20972,39,Brüsszeli Repülőtér (BRU): 38
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Styles Brussels Louise,3.7,3,36256,2.3,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Styles Meeting Center Louvain la Neuve,4.1,3,25016,26,Brüsszeli Repülőtér (BRU): 26
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Styles Nivelles,4.4,3,27827,25,Brüsszeli Repülőtér (BRU): 33
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,ibis Wavre,3.5,3,25013,24,Brüsszeli Repülőtér (BRU): 23
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Izan Avenue Louise,3.6,4,32138,1.8,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Kasteel Gravenhof,4.3,3,48409,13,Brüsszeli Repülőtér (BRU): 23
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,La Madeleine,2.8,2,33449,0.1,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Lavan Bed and Breakfast,4.3,3,32792,23,Brüsszeli Repülőtér (BRU): 14
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Le Châtelain,4.4,5,52782,2.4,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Le Manoir du Capitaine,4.1,3,26547,33,Brüsszeli Repülőtér (BRU): 41
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Leonardo Wavre Brussels Est,3.8,3,16584,23,Brüsszeli Repülőtér (BRU): 23
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Maison AZ Bed & Breakfast,4.6,4,39038,1.7,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Manhattan Hotel Brussels,2.5,1,24987,0.9,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Marivaux Hotel,4.1,3,46533,0.8,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,"Marriott Executive Apartments Brussels, European Quarter",4.2,4,58714,1.7,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Martin’s Waterloo,4.2,3,34353,15,Brüsszeli Repülőtér (BRU): 21
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Martin's Brussels EU,4.1,4,30919,2,Brüsszeli Repülőtér (BRU): 9.1
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Martin's Grand Hotel,4.1,4,37475,16,Brüsszeli Repülőtér (BRU): 21
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Martin's Klooster,4.5,4,34042,24,Brüsszeli Repülőtér (BRU): 15
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Martin's Patershof,4.3,4,37163,22,Brüsszeli Repülőtér (BRU): 14
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Maxhotel,4,1,27682,0.9,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Mercure Brussels Airport,3.8,3,21640,5.2,Brüsszeli Repülőtér (BRU): 5.5
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Mercure Brussels Centre Midi,4.2,3.5,37165,1.3,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Metropole Hotel,4.2,5,69957,0.6,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Midi Business Lodge,2.5,2,54654,0.8,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Midi Residence,4,3,49969,1.6,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Monty Small Design Hotel,3.4,2,43410,3.7,Brüsszeli Repülőtér (BRU): 8.1
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Nekotel,3.6,3,62149,1.3,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Neufchatel Belgian Hotel,4.2,3,57370,2.1,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,New Hotel Charlemagne,3.8,4,73079,2.1,Brüsszeli Repülőtér (BRU): 9.2
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels Airport,4.2,4,19988,8.1,Brüsszeli Repülőtér (BRU): 2.7
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels Carrefour de l'Europe,4,4,63448,0.1,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels City Centre,3.8,4,39974,1.5,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels City Centre,3.8,4,39975,1.5,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels du Grand Sablon,4,4,44972,0.7,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels du Grand Sablon,4,4,44972,0.7,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels Grand Place Arenberg,3.9,4,42474,0.4,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Brussels Stéphanie,4.2,4,41225,1.5,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Collection Brussels Centre,4.1,4,44972,0.6,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,NH Mechelen,3.9,3,26235,22,Brüsszeli Repülőtér (BRU): 14
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Novotel Brussels Airport,4.1,3,21549,9.2,Brüsszeli Repülőtér (BRU): 1.6
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Novotel Leuven Centrum,4.3,4,23423,25,Brüsszeli Repülőtér (BRU): 16
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Pacific Café Hotel,4,2,37165,0.6,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Park Inn by Radisson Brussels Midi,4.2,3,39726,1.6,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Park Inn By Radisson Leuven,4.2,3,22236,26,Brüsszeli Repülőtér (BRU): 17
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Parkhotel Montreal,4.5,3,41847,24,Brüsszeli Repülőtér (BRU): 17
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,pentahotel Brussels Airport,3.9,3,21551,7.7,Brüsszeli Repülőtér (BRU): 3.1
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,pentahotel Brussels City Centre,3.9,4,46533,1.7,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,pentahotel Leuven,4.1,1,30637,25,Brüsszeli Repülőtér (BRU): 16
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Progress Hotel,4.2,3,45284,1.2,Brüsszeli Repülőtér (BRU): 9.9
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Pullman Brussels Centre Midi,4.5,4,48408,1.6,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Queen Anne Hotel,3.4,3,37163,0.9,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Résidence La Source Quartier Louise,4.2,3,62149,1.7,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,"Radisson Blu EU Hotel, Brussels",4.2,4,44723,1.7,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,"Radisson Blu Royal Hotel, Brussels",4.2,4,71519,0.4,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Ramada Plaza Antwerp,3.9,4,33729,39,Brüsszeli Repülőtér (BRU): 34
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Regent 55,4.4,3,56217,1.1,Brüsszeli Repülőtér (BRU): 9.7
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Renaissance Brussels Hotel,4.4,4,42208,1.7,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,RentByNight - Apartments,3.7,3,78078,0.2,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Residence Agenda,3.5,3,42160,1.9,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Residence Brussels South,3.6,3.5,21551,12,Brüsszeli Repülőtér (BRU): 18
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Rocco Forte Hotel Amigo,4.7,5,112118,0.1,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Royal Windsor Hotel Grand'Place,4.2,5,91630,0.2,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Saint-Gery Garden Flats,3.4,4,98768,0.4,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Sandton Pillows Brussels,4.4,4,59042,0.7,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Secret Suites,4.6,4,52781,6.9,Brüsszeli Repülőtér (BRU): 6.8
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Sheraton Brussels Airport Hotel,4.3,4,46534,11,Brüsszeli Repülőtér (BRU): 0.1
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Sheraton Brussels Hotel,4,4,62151,1.1,Brüsszeli Repülőtér (BRU): 9.9
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Silken Berlaymont Brussels,3.9,4,34245,2,Brüsszeli Repülőtér (BRU): 9.2
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Slina Hotel Brussels,3.5,3,23485,1.5,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Smartflats Monnaie,1.5,3,170598,0.4,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Smartflats Page Penthouse,3.7,4,134683,2.6,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Sofitel Brussels Europe,4.7,5,61212,2.2,Brüsszeli Repülőtér (BRU): 9.8
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Stanhope Hotel,4.2,5,45129,1.2,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Sun Hotel,3,2,45283,1.3,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Sun Rise Apart Hotel,2.6,3,31230,1.7,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,The Augustin,3.6,4,47783,0.8,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,The Helmet Hotel,NA,3,33449,2,Brüsszeli Repülőtér (BRU): 9.0
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,The Pantone Hotel,3.9,3,46532,1.6,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Theater Hotel Brussels,3.4,2,41537,1.1,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Thermae Hotel Grimbergen,3.3,2,27794,10,Brüsszeli Repülőtér (BRU): 9.3
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Thon Hotel Bristol Stephanie,4.3,4,37166,1.7,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Thon Hotel Brussels Airport,3.3,3,170208,7.7,Brüsszeli Repülőtér (BRU): 3.1
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Thon Hotel Brussels City Centre,3.9,4,36899,1.1,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Thon Hotel EU,4.5,4,34245,1.6,Brüsszeli Repülőtér (BRU): 9.6
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Thon Residence Parnasse,3.7,4,46846,1.7,Brüsszeli Repülőtér (BRU): 10
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Tracotel,NA,3,31230,2.4,Brüsszeli Repülőtér (BRU): 8.8
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Train Hostel,NA,1,15115,4.1,Brüsszeli Repülőtér (BRU): 7.5
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Tulip Inn Antwerpen,3.5,3,25016,40,Brüsszeli Repülőtér (BRU): 34
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Van Der Valk Hotel Brussels Airport,4.2,4,25016,8.3,Brüsszeli Repülőtér (BRU): 2.5
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Van der Valk Nivelles-Sud Hotel,4.2,3,33729,29,Brüsszeli Repülőtér (BRU): 36
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Villa Léopoldine,3.1,3,39506,3.1,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Vintage Hotel,4.3,3,53404,1.5,Brüsszeli Repülőtér (BRU): 11
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Vixx Hotel,4.4,3,60589,22,Brüsszeli Repülőtér (BRU): 15
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Warwick Barsey Hotel,3.7,4,47782,3.1,Brüsszeli Repülőtér (BRU): 12
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Zen Your Life,NA,4,30919,7.5,Brüsszeli Repülőtér (BRU): 17
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Zimmer Hotel,3.6,3,26935,35,Brüsszeli Repülőtér (BRU): 26
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Zita Brussels,NA,4,43723,3.3,Brüsszeli Repülőtér (BRU): 13
9/16/2015 16:53,"Brussels, Belgium",12/31/2015,Zoom Hotel,3.9,4,54890,1.6,Brüsszeli Repülőtér (BRU): 11
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Alexander Hotel,4,4,18739,7.1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 9.6
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Amzei Hotel,4,4,21548,2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Ancor Hotel,4.1,3,9994,9.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 7.3
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Andy Hotel,3,3,12494,3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Angelo Airporthotel Bucharest,4.4,4,24985,16,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 0.5
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Arc de Triomphe by Residence Hotels,4,4,22488,4.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 12
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Armonia Hotel,4.1,4,14095,1.1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Athenee Palace Hilton Bucharest,4.5,5,28771,1.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Berthelot Hotel Bucharest,4.5,4,26544,1.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Best Western Plus Mari Vila Hotel Bucharest,4,3,18317,9.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 21
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Best Western Stil Hotel,4,4,18098,6.1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 9.9
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Bucharest Comfort Suites,3.8,4,21712,1.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Bucharest Serviced Apartments,4.2,3,12180,1.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Capital Plaza Hotel,4.5,4,23734,3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 13
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Central Hotel,3.9,3,21862,1.1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Charter Airport Hotel Bucharest,3.6,3,12494,13,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 3.5
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Cherie Hotel Boutique & Restaurant,NA,3,18736,0.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 17
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,City Hotel Bucharest,3.6,3,7423,6.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 17
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Crystal Palace Hotel,4.4,4,25220,6.4,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 9.7
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Dacia RRT Hotel,3.5,4,18426,0.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Denisa Hotel Otopeni,4.3,3,9837,14,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 2.5
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Domenii Plaza by Residence Hotels,4.3,4,22488,5.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 12
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,DoubleTree by Hilton Bucharest - Unirii Square,4.4,4,22564,1.4,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 17
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Epoque Hotel,4.8,5,56216,1.6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Europa Royale Bucharest,4.4,4,21548,0.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Golden Tulip Times,3.9,4,25578,2.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Grand Hotel Continental,4.4,5,35308,1.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Grand Pier Business Center,3.2,4,17802,0.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hello Hotels,4,2,7963,2.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Ambasador,4,4,17802,1.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Amphitryon,NA,3,15616,2.6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Avis,3.5,3.5,15131,7.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 8.4
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Caro Golf,4.3,4,26859,5.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 11
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Caro Parc,4.5,3,22175,5.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 11
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Christina,4.7,4,18739,2.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 13
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Cismigiu,4.8,4,55746,1.1,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Citadella Bucuresti,2.8,3,16242,3.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Class,4.2,4,21235,7.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 8.8
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Decebal,NA,3,30919,3.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 13
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Duke,4,3,22488,2.3,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Herastrau,4.1,3,14677,6.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 10
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel International Bucharest,3.9,4,18430,0.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 16
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Irisa,5,4,23424,3.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 13
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Lev Or I,NA,4,19172,2.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Michelangelo,4,3,10398,2.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Minerva,3.8,4,14677,2.7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Opera,4.1,3,21862,1.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Phoenicia Express,2.7,4,19113,12,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 6.4
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Premiere,4.8,3,9371,7.2,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 17
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Reginetta 2,4.4,3,15929,1.6,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Restaurant Victoria,NA,2.5,8432,7,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 15
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,HOTEL SS RESIDENCE ,3.8,3.5,13116,0.5,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 17
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Stars,1.4,3,9368,2.8,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 14
9/16/2015 7:04,"Bucharest, Romania",12/31/2015,Hotel Tecadra,5,4,24361,9.9,Bukarest (OTP-Henri Coanda nemzetközi repülőtér): 7.4
